
##### time= 0.000000000e+00, label: 
0.00550258		67894.7
0.229816		274971
0.121321		173461
0.0291285		48631.2
0.189416		46023.6
0.218881		80289.3
0.0276527		-71063.2
0.0219705		-71796.5
0.100385		88611.3
0.0862515		43763.8
0.138924		18434.3
0.192075		21567.8
0.130489		23370.1
0.222656		12824.2
0.208591		-149208
0.141066		61288.5
0.183681		111044
0.106598		-309782
0.0662722		-36235.7
0.0878428		-48053.2
0.0590794		-247436
0.227493		52916.4
0.0549127		-296357
0.177776		135878
0.177091		165886
0.00338005		101794
0.204937		-7430.11
0.0834391		-190295
0.00192035		-82060.5
0.0532172		-283239
0.198991		-28947.5
0.0426613		-19788.1
0.15852		-83231.7
0.0624271		-147586
0.187455		105908
0.102544		-117986
0.10292		316594
0.0299785		-188331
0.190031		-190598
0.216551		88625.7
0.148715		-271542
0.216948		4613.42
0.167898		99576.3
0.223547		-181219
0.0809858		-27736.1
0.12446		474931
0.145056		-229656
0.162218		-225771
0.125143		253809
0.231314		-201646
0.0348302		-289968
0.0166114		54711.9
0.201286		-164866
0.208036		-94083.8
0.104525		-134798
0.017719		-2519.16
0.0385807		-46808.6
0.202922		38963.2
0.224332		-241714
0.208541		-153335
0.0229599		99345.1
0.153973		95168
0.18782		-118622
0.173888		94174.2
0.101808		-47339.8
0.171247		36610.9
0.170924		-78292.9
0.0430689		-77443.7
0.196966		-30170.6
0.0724207		204228
0.204386		1671.71
0.111546		170517
0.0154056		-232967
0.157023		5421.72
0.21641		111055
0.170801		312956
0.116106		-114901
0.115226		-177360
0.176806		-283171
0.163949		26266.2
0.197369		-99437.3
0.0641846		208778
0.159461		255466
0.169672		-66851
0.00231287		-196029
0.0557841		27953.6
0.108982		59735.4
0.0532584		16949.5
0.0445164		-111577
0.0751898		-52977.2
0.17157		-264914
0.180335		139030
0.0903836		131394
0.0912526		34439.9
0.175231		-119411
0.218915		-129164
0.0162411		365438
0.0565843		9371.91
0.00400401		-130187
0.12368		273618
0.0752797		340828
0.172617		-84983.8
0.208103		3148.31
0.130692		141268
0.227763		305367
0.0874384		149257
0.108139		-446324
